"","y","m","state","county","mean_spi"
"823","2014",11,"Lakes","Yirol West",-0.452499006369973
"824","2014",11,"Northern Bahr el Ghazal","Aweil Centre",-0.114344252394914
"825","2014",11,"Northern Bahr el Ghazal","Aweil East",-1.28846046967648
"826","2014",11,"Northern Bahr el Ghazal","Aweil North",-0.813295528062228
"827","2014",11,"Northern Bahr el Ghazal","Aweil South",-0.46618994879231
"828","2014",11,"Northern Bahr el Ghazal","Aweil West",-0.253170306241864
"829","2014",11,"Unity","Abiemnhom",-1.40766744290414
"830","2014",11,"Unity","Guit",-0.289675266004977
"831","2014",11,"Unity","Koch",-0.0847412181678218
"832","2014",11,"Unity","Leer",0.143531208324907
"833","2014",11,"Unity","Mayendit",-0.0657704040228301
"834","2014",11,"Unity","Mayom",-0.460321310313923
"835","2014",11,"Unity","Panyijiar",0.0729950999502121
"836","2014",11,"Unity","Pariang",-0.529892988848154
"837","2014",11,"Unity","Rubkona",-0.393332429152247
"838","2014",11,"Upper Nile","Baliet",-0.549575888668614
"839","2014",11,"Upper Nile","Fashoda",-0.870747208708113
"840","2014",11,"Upper Nile","Longochuk",0.546771815035846
"841","2014",11,"Upper Nile","Luakpiny/Nasir",0.283441268957601
"842","2014",11,"Upper Nile","Maban",-0.268577422817027
"843","2014",11,"Upper Nile","Maiwut",0.758783197360772
"844","2014",11,"Upper Nile","Malakal",-0.771059638565028
"845","2014",11,"Upper Nile","Manyo",-0.66641468799312
"846","2014",11,"Upper Nile","Melut",-0.959821554127534
"847","2014",11,"Upper Nile","Panyikang",-0.516609121024643
"848","2014",11,"Upper Nile","Renk",-0.409745067067912
"849","2014",11,"Upper Nile","Ulang",-0.0730064194082278
"850","2014",11,"Warrap","Gogrial East",-0.313480346312899
"851","2014",11,"Warrap","Gogrial West",-0.412689755663568
"852","2014",11,"Warrap","Tonj East",-0.493629341714711
"853","2014",11,"Warrap","Tonj North",-0.141546921503662
"854","2014",11,"Warrap","Tonj South",-0.430292968823427
"855","2014",11,"Warrap","Twic",-1.07122327915846
"856","2014",11,"Western Bahr el Ghazal","Jur River",-0.0755047382600028
"857","2014",11,"Western Bahr el Ghazal","Raja",-0.363349801766378
"858","2014",11,"Western Bahr el Ghazal","Wau",0.235251520327404
"859","2014",11,"Western Equatoria","Ezo",0.00905047034797612
"860","2014",11,"Western Equatoria","Ibba",0.0758419854838403
"861","2014",11,"Western Equatoria","Maridi",0.102479067344605
"862","2014",11,"Western Equatoria","Mundri East",-0.251281172729884
"863","2014",11,"Western Equatoria","Mundri West",-0.258331070468996
"864","2014",11,"Western Equatoria","Mvolo",-0.266234775274984
"865","2014",11,"Western Equatoria","Nagero",-0.0943364818127983
"866","2014",11,"Western Equatoria","Nzara",-0.130057638231107
"867","2014",11,"Western Equatoria","Tambura",0.285677895158662
"868","2014",11,"Western Equatoria","Yambio",-0.0458731198044643
"869","2014",11,"Warrap","Abyei Region",-1.45472335183017
"870","2014",12,"Central Equatoria","Juba",-0.433984205362081
"871","2014",12,"Central Equatoria","Kajo-keji",-0.9355097398158
"872","2014",12,"Central Equatoria","Lainya",-0.654002034767296
"873","2014",12,"Central Equatoria","Morobo",-0.950797093907587
"874","2014",12,"Central Equatoria","Terekeka",-0.248618573015069
"875","2014",12,"Central Equatoria","Yei",-0.347759575285663
"876","2014",12,"Eastern Equatoria","Budi",-0.350213443435074
"877","2014",12,"Eastern Equatoria","Ikotos",-0.512011213122213
"878","2014",12,"Eastern Equatoria","Kapoeta East",-0.209947663009506
"879","2014",12,"Eastern Equatoria","Kapoeta North",-0.618152011704777
"880","2014",12,"Eastern Equatoria","Kapoeta South",-0.173872039789198
"881","2014",12,"Eastern Equatoria","Lafon",-0.294711966811359
"882","2014",12,"Eastern Equatoria","Magwi",-0.657918753331304
"883","2014",12,"Eastern Equatoria","Torit",-0.64763523862784
"884","2014",12,"Jonglei","Akobo",-0.180670076036055
"885","2014",12,"Jonglei","Ayod",0.941196871581723
"886","2014",12,"Jonglei","Bor South",0.091165939818922
"887","2014",12,"Jonglei","Canal/Pigi",0.87616746037913
"888","2014",12,"Jonglei","Duk",1.02339785470447
"889","2014",12,"Jonglei","Fangak",0.711688543940963
"890","2014",12,"Jonglei","Nyirol",0.737401042125721
"891","2014",12,"Jonglei","Pibor",-0.320036784411256
"892","2014",12,"Jonglei","Pochalla",-0.420622210318224
"893","2014",12,"Jonglei","Twic East",0.183764919865664
"894","2014",12,"Jonglei","Uror",0.263620574455132
"895","2014",12,"Lakes","Awerial",-0.0838442924504211
"896","2014",12,"Lakes","Cueibet",0.662432414665176
"897","2014",12,"Lakes","Rumbek Centre",0.409104857405825
"898","2014",12,"Lakes","Rumbek East",0.10112690072075
"899","2014",12,"Lakes","Rumbek North",0.515700525930157
"900","2014",12,"Lakes","Wulu",0.176498461382709
"901","2014",12,"Lakes","Yirol East",-0.264051631330198
"902","2014",12,"Lakes","Yirol West",0.0100706666208843
"903","2014",12,"Northern Bahr el Ghazal","Aweil Centre",0.436551309294542
"904","2014",12,"Northern Bahr el Ghazal","Aweil East",0.665038982323371
"905","2014",12,"Northern Bahr el Ghazal","Aweil North",0.393996579043605
"906","2014",12,"Northern Bahr el Ghazal","Aweil South",0.800803079088345
"907","2014",12,"Northern Bahr el Ghazal","Aweil West",0.181256474912826
"908","2014",12,"Unity","Abiemnhom",0.64368761845601
"909","2014",12,"Unity","Guit",0.816190413590187
"910","2014",12,"Unity","Koch",0.811680561260631
"911","2014",12,"Unity","Leer",0.754438819222321
"912","2014",12,"Unity","Mayendit",0.741743654807328
"913","2014",12,"Unity","Mayom",0.783948156134205
"914","2014",12,"Unity","Panyijiar",0.530279246918427
"915","2014",12,"Unity","Pariang",0.878972295418176
"916","2014",12,"Unity","Rubkona",0.675479640853607
"917","2014",12,"Upper Nile","Baliet",0.771225729880089
"918","2014",12,"Upper Nile","Fashoda",0.773864362492034
"919","2014",12,"Upper Nile","Longochuk",-0.132954183740766
"920","2014",12,"Upper Nile","Luakpiny/Nasir",-0.110223628382746
"921","2014",12,"Upper Nile","Maban",0.652353697301537
"922","2014",12,"Upper Nile","Maiwut",-0.739581464982229
"923","2014",12,"Upper Nile","Malakal",0.793863048468968
"924","2014",12,"Upper Nile","Manyo",0.777451070472378
"925","2014",12,"Upper Nile","Melut",0.775086126224541
"926","2014",12,"Upper Nile","Panyikang",0.676366501700619
"927","2014",12,"Upper Nile","Renk",0.855382773595815
"928","2014",12,"Upper Nile","Ulang",0.048264028188218
"929","2014",12,"Warrap","Gogrial East",0.707327288928544
"930","2014",12,"Warrap","Gogrial West",0.801746630039484
"931","2014",12,"Warrap","Tonj East",0.778292316785943
"932","2014",12,"Warrap","Tonj North",0.837931772661635
"933","2014",12,"Warrap","Tonj South",0.58644667430489
"934","2014",12,"Warrap","Twic",0.714502016498335
"935","2014",12,"Western Bahr el Ghazal","Jur River",0.662254206251759
"936","2014",12,"Western Bahr el Ghazal","Raja",0.584797815190141
"937","2014",12,"Western Bahr el Ghazal","Wau",0.66008150709691
"938","2014",12,"Western Equatoria","Ezo",0.225121596881824
"939","2014",12,"Western Equatoria","Ibba",0.0833679593375477
"940","2014",12,"Western Equatoria","Maridi",-0.0137897918975646
"941","2014",12,"Western Equatoria","Mundri East",-0.168914768537501
"942","2014",12,"Western Equatoria","Mundri West",-0.0592325301284134
"943","2014",12,"Western Equatoria","Mvolo",-0.0250453478732443
"944","2014",12,"Western Equatoria","Nagero",0.162109397229198
"945","2014",12,"Western Equatoria","Nzara",0.0527501622974506
"946","2014",12,"Western Equatoria","Tambura",0.383682955977489
"947","2014",12,"Western Equatoria","Yambio",0.0612895126405206
"948","2014",12,"Warrap","Abyei Region",0.724134232279204
"949","2015",1,"Central Equatoria","Juba",-0.397709193291703
"950","2015",1,"Central Equatoria","Kajo-keji",-0.69329772869527
"951","2015",1,"Central Equatoria","Lainya",-0.372421295793146
"952","2015",1,"Central Equatoria","Morobo",-0.371365476482683
"953","2015",1,"Central Equatoria","Terekeka",-0.322652513050619
"954","2015",1,"Central Equatoria","Yei",-0.133993508344072
"955","2015",1,"Eastern Equatoria","Budi",-1.61568341335539
"956","2015",1,"Eastern Equatoria","Ikotos",-1.38062432161421
"957","2015",1,"Eastern Equatoria","Kapoeta East",-0.595127954391526
"958","2015",1,"Eastern Equatoria","Kapoeta North",-0.574291349102378
"959","2015",1,"Eastern Equatoria","Kapoeta South",-1.70021030991986
"960","2015",1,"Eastern Equatoria","Lafon",-1.01412067029333
"961","2015",1,"Eastern Equatoria","Magwi",-0.833229307504755
"962","2015",1,"Eastern Equatoria","Torit",-1.36171898886871
"963","2015",1,"Jonglei","Akobo",-0.539619983365416
"964","2015",1,"Jonglei","Ayod",0.0620281590951797
"965","2015",1,"Jonglei","Bor South",-0.631515609465436
"966","2015",1,"Jonglei","Canal/Pigi",0.272939680909831
"967","2015",1,"Jonglei","Duk",-0.345313776403519
"968","2015",1,"Jonglei","Fangak",-0.0888696260761364
"969","2015",1,"Jonglei","Nyirol",-0.201738430311003
"970","2015",1,"Jonglei","Pibor",-0.323212355761476
"971","2015",1,"Jonglei","Pochalla",-0.119614466678672
"972","2015",1,"Jonglei","Twic East",-0.601263775294669
"973","2015",1,"Jonglei","Uror",-0.607202527397229
"974","2015",1,"Lakes","Awerial",-0.448690859888758
"975","2015",1,"Lakes","Cueibet",0.0471466486110587
"976","2015",1,"Lakes","Rumbek Centre",-0.13069859672227
"977","2015",1,"Lakes","Rumbek East",-0.732745981812861
"978","2015",1,"Lakes","Rumbek North",-0.0787441981781102
"979","2015",1,"Lakes","Wulu",0.474085158119508
"980","2015",1,"Lakes","Yirol East",-0.451211592614349
"981","2015",1,"Lakes","Yirol West",-0.412176799433152
"982","2015",1,"Northern Bahr el Ghazal","Aweil Centre",-0.0963516211765308
"983","2015",1,"Northern Bahr el Ghazal","Aweil East",0.881953750214431
"984","2015",1,"Northern Bahr el Ghazal","Aweil North",0.532847817633292
"985","2015",1,"Northern Bahr el Ghazal","Aweil South",0.369729512066138
"986","2015",1,"Northern Bahr el Ghazal","Aweil West",0.187965159797941
"987","2015",1,"Unity","Abiemnhom",0.430688638296531
"988","2015",1,"Unity","Guit",-1.42855091954016
"989","2015",1,"Unity","Koch",-0.329067158733397
"990","2015",1,"Unity","Leer",0.498723059117774
"991","2015",1,"Unity","Mayendit",0.18829469846976
"992","2015",1,"Unity","Mayom",0.359339055510029
"993","2015",1,"Unity","Panyijiar",0.0918969363331789
"994","2015",1,"Unity","Pariang",-0.181652547222876
"995","2015",1,"Unity","Rubkona",0.272721146109799
"996","2015",1,"Upper Nile","Baliet",-0.321354993133514
"997","2015",1,"Upper Nile","Fashoda",0.497439156629727
"998","2015",1,"Upper Nile","Longochuk",0.357520651443068
"999","2015",1,"Upper Nile","Luakpiny/Nasir",0.26300163573327
"1000","2015",1,"Upper Nile","Maban",0.426884103041622
"1001","2015",1,"Upper Nile","Maiwut",-0.0275163127143799
"1002","2015",1,"Upper Nile","Malakal",0.501668791442231
"1003","2015",1,"Upper Nile","Manyo",0.478369254497525
"1004","2015",1,"Upper Nile","Melut",0.456609521228757
"1005","2015",1,"Upper Nile","Panyikang",0.596976741249283
"1006","2015",1,"Upper Nile","Renk",0.645244034053682
"1007","2015",1,"Upper Nile","Ulang",-0.325519516785974
"1008","2015",1,"Warrap","Gogrial East",0.276307343003718
"1009","2015",1,"Warrap","Gogrial West",0.333239860636038
"1010","2015",1,"Warrap","Tonj East",0.0897211364842116
"1011","2015",1,"Warrap","Tonj North",0.128383179539079
"1012","2015",1,"Warrap","Tonj South",0.40048149080587
"1013","2015",1,"Warrap","Twic",0.32296257726357
"1014","2015",1,"Western Bahr el Ghazal","Jur River",0.263635191949703
"1015","2015",1,"Western Bahr el Ghazal","Raja",-0.186761984621797
"1016","2015",1,"Western Bahr el Ghazal","Wau",0.082753157367244
"1017","2015",1,"Western Equatoria","Ezo",0.715395348522293
"1018","2015",1,"Western Equatoria","Ibba",0.556891764014058
"1019","2015",1,"Western Equatoria","Maridi",0.322170188000578
"1020","2015",1,"Western Equatoria","Mundri East",-0.191954943709111
"1021","2015",1,"Western Equatoria","Mundri West",0.0558775066798021
"1022","2015",1,"Western Equatoria","Mvolo",0.245807868319332
"1023","2015",1,"Western Equatoria","Nagero",1.27148275439409
"1024","2015",1,"Western Equatoria","Nzara",0.659075192659411
"1025","2015",1,"Western Equatoria","Tambura",0.932399421132722
"1026","2015",1,"Western Equatoria","Yambio",0.663656262232506
"1027","2015",1,"Warrap","Abyei Region",0.563885958296141
"1028","2015",2,"Central Equatoria","Juba",0.645027827054349
"1029","2015",2,"Central Equatoria","Kajo-keji",0.41751681797887
"1030","2015",2,"Central Equatoria","Lainya",1.05722129188971
"1031","2015",2,"Central Equatoria","Morobo",0.835239355767434
"1032","2015",2,"Central Equatoria","Terekeka",0.73764557733349
"1033","2015",2,"Central Equatoria","Yei",1.19195753592628
"1034","2015",2,"Eastern Equatoria","Budi",-0.638516706745586
"1035","2015",2,"Eastern Equatoria","Ikotos",-0.273561239659467
"1036","2015",2,"Eastern Equatoria","Kapoeta East",-0.565703325449727
"1037","2015",2,"Eastern Equatoria","Kapoeta North",-0.509401336265677
"1038","2015",2,"Eastern Equatoria","Kapoeta South",-0.829381579346559
"1039","2015",2,"Eastern Equatoria","Lafon",-0.492763341273171
"1040","2015",2,"Eastern Equatoria","Magwi",0.0227896782810961
"1041","2015",2,"Eastern Equatoria","Torit",-0.395275420371462
"1042","2015",2,"Jonglei","Akobo",0.414564296713123
"1043","2015",2,"Jonglei","Ayod",0.55671621307548
"1044","2015",2,"Jonglei","Bor South",0.0720319816385087
"1045","2015",2,"Jonglei","Canal/Pigi",0.740568543030631
"1046","2015",2,"Jonglei","Duk",0.714630513222924
"1047","2015",2,"Jonglei","Fangak",0.611772300910007
"1048","2015",2,"Jonglei","Nyirol",0.674915389228683
"1049","2015",2,"Jonglei","Pibor",-0.0135124587875505
"1050","2015",2,"Jonglei","Pochalla",0.132278466508187
"1051","2015",2,"Jonglei","Twic East",0.273502056250474
"1052","2015",2,"Jonglei","Uror",-0.100641521815439
"1053","2015",2,"Lakes","Awerial",0.891772060899704
"1054","2015",2,"Lakes","Cueibet",1.27333858361672
"1055","2015",2,"Lakes","Rumbek Centre",1.44575402400449
"1056","2015",2,"Lakes","Rumbek East",1.31116845794286
"1057","2015",2,"Lakes","Rumbek North",1.66740588044279
"1058","2015",2,"Lakes","Wulu",0.998508972287028
"1059","2015",2,"Lakes","Yirol East",0.853079010066421
"1060","2015",2,"Lakes","Yirol West",1.14488021378764
"1061","2015",2,"Northern Bahr el Ghazal","Aweil Centre",0.153480132637273
"1062","2015",2,"Northern Bahr el Ghazal","Aweil East",0.477358610476134
"1063","2015",2,"Northern Bahr el Ghazal","Aweil North",0.328295513866559
"1064","2015",2,"Northern Bahr el Ghazal","Aweil South",0.636265738515814
"1065","2015",2,"Northern Bahr el Ghazal","Aweil West",0.156832448164825
"1066","2015",2,"Unity","Abiemnhom",0.571117893385103
"1067","2015",2,"Unity","Guit",0.518833407293093
"1068","2015",2,"Unity","Koch",0.441470680292722
"1069","2015",2,"Unity","Leer",0.800567467045525
"1070","2015",2,"Unity","Mayendit",0.682550674696308
"1071","2015",2,"Unity","Mayom",0.702177736673136
"1072","2015",2,"Unity","Panyijiar",1.43345836171984
"1073","2015",2,"Unity","Pariang",0.694837761457043
"1074","2015",2,"Unity","Rubkona",0.599168204683976
"1075","2015",2,"Upper Nile","Baliet",0.73473821572815
"1076","2015",2,"Upper Nile","Fashoda",0.713716082917203
"1077","2015",2,"Upper Nile","Longochuk",0.617962257397512
"1078","2015",2,"Upper Nile","Luakpiny/Nasir",0.298768908645006
"1079","2015",2,"Upper Nile","Maban",0.905822388157429
"1080","2015",2,"Upper Nile","Maiwut",-0.0355628387110432
"1081","2015",2,"Upper Nile","Malakal",0.658894087749858
"1082","2015",2,"Upper Nile","Manyo",0.758340469144579
"1083","2015",2,"Upper Nile","Melut",0.715719622369704
"1084","2015",2,"Upper Nile","Panyikang",0.758760010965756
"1085","2015",2,"Upper Nile","Renk",0.903273859917277
"1086","2015",2,"Upper Nile","Ulang",0.356033685070891
"1087","2015",2,"Warrap","Gogrial East",0.571803458908092
"1088","2015",2,"Warrap","Gogrial West",0.562208760279488
"1089","2015",2,"Warrap","Tonj East",1.25822836312226
"1090","2015",2,"Warrap","Tonj North",0.657652631745202
"1091","2015",2,"Warrap","Tonj South",1.1275400217571
"1092","2015",2,"Warrap","Twic",0.794809822342783
"1093","2015",2,"Western Bahr el Ghazal","Jur River",0.955312381860153
"1094","2015",2,"Western Bahr el Ghazal","Raja",0.0738814758181089
"1095","2015",2,"Western Bahr el Ghazal","Wau",1.14814190092461
"1096","2015",2,"Western Equatoria","Ezo",0.784176562323479
"1097","2015",2,"Western Equatoria","Ibba",1.097665631548
"1098","2015",2,"Western Equatoria","Maridi",1.18884458656954
"1099","2015",2,"Western Equatoria","Mundri East",1.12157146592307
"1100","2015",2,"Western Equatoria","Mundri West",1.23431832472231
"1101","2015",2,"Western Equatoria","Mvolo",1.12286220217864
"1102","2015",2,"Western Equatoria","Nagero",1.10139671223582
"1103","2015",2,"Western Equatoria","Nzara",0.844505125866518
"1104","2015",2,"Western Equatoria","Tambura",1.16260700595564
"1105","2015",2,"Western Equatoria","Yambio",1.00272137146206
"1106","2015",2,"Warrap","Abyei Region",0.731508147572149
"1107","2015",3,"Central Equatoria","Juba",0.0440282234150721
"1108","2015",3,"Central Equatoria","Kajo-keji",-0.57516024188641
"1109","2015",3,"Central Equatoria","Lainya",0.266389851004969
"1110","2015",3,"Central Equatoria","Morobo",0.153614160032916
"1111","2015",3,"Central Equatoria","Terekeka",0.510228548994632
"1112","2015",3,"Central Equatoria","Yei",0.568595608588745
"1113","2015",3,"Eastern Equatoria","Budi",-0.450266739452058
"1114","2015",3,"Eastern Equatoria","Ikotos",-0.835914849327563
"1115","2015",3,"Eastern Equatoria","Kapoeta East",-0.191368263478664
"1116","2015",3,"Eastern Equatoria","Kapoeta North",-0.249183299602361
"1117","2015",3,"Eastern Equatoria","Kapoeta South",-0.177201311372131
"1118","2015",3,"Eastern Equatoria","Lafon",-0.10522151302843
"1119","2015",3,"Eastern Equatoria","Magwi",-0.68769080960222
"1120","2015",3,"Eastern Equatoria","Torit",-0.819772779088288
"1121","2015",3,"Jonglei","Akobo",0.841390178061091
"1122","2015",3,"Jonglei","Ayod",1.17879784417584
"1123","2015",3,"Jonglei","Bor South",0.146242607147017
"1124","2015",3,"Jonglei","Canal/Pigi",1.44521232072419
"1125","2015",3,"Jonglei","Duk",1.77200559424792
"1126","2015",3,"Jonglei","Fangak",1.1099306043662
"1127","2015",3,"Jonglei","Nyirol",1.50963948228123
"1128","2015",3,"Jonglei","Pibor",-0.0901955654148613
"1129","2015",3,"Jonglei","Pochalla",0.278618865868523
"1130","2015",3,"Jonglei","Twic East",1.00768032920676
"1131","2015",3,"Jonglei","Uror",0.622257909252507
"1132","2015",3,"Lakes","Awerial",0.956225554286703
"1133","2015",3,"Lakes","Cueibet",1.29254859639406
"1134","2015",3,"Lakes","Rumbek Centre",1.22816073295997
"1135","2015",3,"Lakes","Rumbek East",1.14158036633073
"1136","2015",3,"Lakes","Rumbek North",1.54233012220847
"1137","2015",3,"Lakes","Wulu",1.25388176567442
"1138","2015",3,"Lakes","Yirol East",0.971979447999328
"1139","2015",3,"Lakes","Yirol West",1.32914756636382
"1140","2015",3,"Northern Bahr el Ghazal","Aweil Centre",1.78058352775321
"1141","2015",3,"Northern Bahr el Ghazal","Aweil East",1.80837912439347
"1142","2015",3,"Northern Bahr el Ghazal","Aweil North",1.92841670642091
"1143","2015",3,"Northern Bahr el Ghazal","Aweil South",1.85531852928385
"1144","2015",3,"Northern Bahr el Ghazal","Aweil West",1.70931950275207
"1145","2015",3,"Unity","Abiemnhom",0.911077124558931
"1146","2015",3,"Unity","Guit",1.43034215526706
"1147","2015",3,"Unity","Koch",1.45144780776778
"1148","2015",3,"Unity","Leer",1.00959200272626
"1149","2015",3,"Unity","Mayendit",1.13199375717345
"1150","2015",3,"Unity","Mayom",1.42557546385892
"1151","2015",3,"Unity","Panyijiar",1.17264013162302
"1152","2015",3,"Unity","Pariang",1.41451478045219
"1153","2015",3,"Unity","Rubkona",1.5116904706386
"1154","2015",3,"Upper Nile","Baliet",1.43902065883462
"1155","2015",3,"Upper Nile","Fashoda",1.40031111660274
"1156","2015",3,"Upper Nile","Longochuk",1.26423101068287
"1157","2015",3,"Upper Nile","Luakpiny/Nasir",1.31311402187293
"1158","2015",3,"Upper Nile","Maban",1.20510821508544
"1159","2015",3,"Upper Nile","Maiwut",1.22837213305765
"1160","2015",3,"Upper Nile","Malakal",1.4179915137094
"1161","2015",3,"Upper Nile","Manyo",1.3142137657323
"1162","2015",3,"Upper Nile","Melut",1.09204980615383
"1163","2015",3,"Upper Nile","Panyikang",1.46717449740373
"1164","2015",3,"Upper Nile","Renk",1.20326767235253
"1165","2015",3,"Upper Nile","Ulang",1.3764060692718
"1166","2015",3,"Warrap","Gogrial East",1.3949710827046
"1167","2015",3,"Warrap","Gogrial West",1.49185615375923
"1168","2015",3,"Warrap","Tonj East",1.26644819296518
"1169","2015",3,"Warrap","Tonj North",1.39718564742449
"1170","2015",3,"Warrap","Tonj South",1.26119281732191
"1171","2015",3,"Warrap","Twic",1.42672887060966
"1172","2015",3,"Western Bahr el Ghazal","Jur River",1.44001632897703
"1173","2015",3,"Western Bahr el Ghazal","Raja",1.71726129338786
"1174","2015",3,"Western Bahr el Ghazal","Wau",1.41733952093643
"1175","2015",3,"Western Equatoria","Ezo",1.26185119552924
"1176","2015",3,"Western Equatoria","Ibba",0.858461668240943
"1177","2015",3,"Western Equatoria","Maridi",0.924313238993753
"1178","2015",3,"Western Equatoria","Mundri East",0.983411879261697
"1179","2015",3,"Western Equatoria","Mundri West",1.11798494087159
"1180","2015",3,"Western Equatoria","Mvolo",1.38136947199806
"1181","2015",3,"Western Equatoria","Nagero",1.32269852965903
"1182","2015",3,"Western Equatoria","Nzara",1.06689653244881
"1183","2015",3,"Western Equatoria","Tambura",1.33722261962153
"1184","2015",3,"Western Equatoria","Yambio",1.13295552452451
"1185","2015",3,"Warrap","Abyei Region",1.28436402522016
"1186","2015",4,"Central Equatoria","Juba",-0.0927276148359636
"1187","2015",4,"Central Equatoria","Kajo-keji",0.33026339912217
"1188","2015",4,"Central Equatoria","Lainya",-0.773937453641671
"1189","2015",4,"Central Equatoria","Morobo",0.1260311481078
"1190","2015",4,"Central Equatoria","Terekeka",-0.240480265342442
"1191","2015",4,"Central Equatoria","Yei",-1.02650746856316
"1192","2015",4,"Eastern Equatoria","Budi",0.567188066136913
"1193","2015",4,"Eastern Equatoria","Ikotos",0.3278858541619
"1194","2015",4,"Eastern Equatoria","Kapoeta East",1.39037072253671
"1195","2015",4,"Eastern Equatoria","Kapoeta North",0.668752176487647
"1196","2015",4,"Eastern Equatoria","Kapoeta South",0.557397310858748
"1197","2015",4,"Eastern Equatoria","Lafon",0.41484505476167
"1198","2015",4,"Eastern Equatoria","Magwi",0.601413260377104
"1199","2015",4,"Eastern Equatoria","Torit",0.266681042882197
"1200","2015",4,"Jonglei","Akobo",-0.377905644714444
"1201","2015",4,"Jonglei","Ayod",0.0573965802472831
"1202","2015",4,"Jonglei","Bor South",-0.0903922746300009
"1203","2015",4,"Jonglei","Canal/Pigi",-0.792329389043147
"1204","2015",4,"Jonglei","Duk",0.0137485033770356
"1205","2015",4,"Jonglei","Fangak",-0.997776968855747
"1206","2015",4,"Jonglei","Nyirol",0.000987763275704021
"1207","2015",4,"Jonglei","Pibor",0.0514401213192565
"1208","2015",4,"Jonglei","Pochalla",-0.254814660990164
"1209","2015",4,"Jonglei","Twic East",-0.211461160616979
"1210","2015",4,"Jonglei","Uror",-0.15482060617887
"1211","2015",4,"Lakes","Awerial",-0.0144168602317632
"1212","2015",4,"Lakes","Cueibet",-0.527017013915136
"1213","2015",4,"Lakes","Rumbek Centre",-0.368965840633412
"1214","2015",4,"Lakes","Rumbek East",-0.254602248123787
"1215","2015",4,"Lakes","Rumbek North",-0.57490579290069
"1216","2015",4,"Lakes","Wulu",-0.795107894956434
"1217","2015",4,"Lakes","Yirol East",-0.250505287616068
"1218","2015",4,"Lakes","Yirol West",-0.371421213995175
"1219","2015",4,"Northern Bahr el Ghazal","Aweil Centre",-1.50659566418065
"1220","2015",4,"Northern Bahr el Ghazal","Aweil East",-0.990123374942817
"1221","2015",4,"Northern Bahr el Ghazal","Aweil North",-0.976004029142529
"1222","2015",4,"Northern Bahr el Ghazal","Aweil South",-1.09851926114204
"1223","2015",4,"Northern Bahr el Ghazal","Aweil West",-1.33224556149798
"1224","2015",4,"Unity","Abiemnhom",-0.695099344885665
"1225","2015",4,"Unity","Guit",-1.0735921600478
"1226","2015",4,"Unity","Koch",-0.789128860443452
"1227","2015",4,"Unity","Leer",-0.226417069797954
"1228","2015",4,"Unity","Mayendit",-0.567341626735582
"1229","2015",4,"Unity","Mayom",-0.880063509537165
"1230","2015",4,"Unity","Panyijiar",-0.232010689579728
"1231","2015",4,"Unity","Pariang",-0.945950297309901
"1232","2015",4,"Unity","Rubkona",-0.96203955444179
"1233","2015",4,"Upper Nile","Baliet",-0.523043593368386
"1234","2015",4,"Upper Nile","Fashoda",-0.887370733020866
"1235","2015",4,"Upper Nile","Longochuk",0.111864974266018
"1236","2015",4,"Upper Nile","Luakpiny/Nasir",-0.0903010451034811
"1237","2015",4,"Upper Nile","Maban",0.48648461557166
"1238","2015",4,"Upper Nile","Maiwut",-0.0420709382008529
"1239","2015",4,"Upper Nile","Malakal",-0.783416346966838
"1240","2015",4,"Upper Nile","Manyo",-0.149651383780398
"1241","2015",4,"Upper Nile","Melut",-0.511171000495587
"1242","2015",4,"Upper Nile","Panyikang",-0.878056139931987
"1243","2015",4,"Upper Nile","Renk",-0.247197753757762
"1244","2015",4,"Upper Nile","Ulang",-0.388423295747714
"1245","2015",4,"Warrap","Gogrial East",-1.14101628741519
"1246","2015",4,"Warrap","Gogrial West",-0.92005202952552
"1247","2015",4,"Warrap","Tonj East",-0.949403588187061
"1248","2015",4,"Warrap","Tonj North",-1.2955433321004
"1249","2015",4,"Warrap","Tonj South",-0.617305478265191
"1250","2015",4,"Warrap","Twic",-0.712887219166252
"1251","2015",4,"Western Bahr el Ghazal","Jur River",-1.05468469758829
"1252","2015",4,"Western Bahr el Ghazal","Raja",-1.35192540629145
"1253","2015",4,"Western Bahr el Ghazal","Wau",-0.87761075986723
"1254","2015",4,"Western Equatoria","Ezo",-1.09122327965137
"1255","2015",4,"Western Equatoria","Ibba",-1.11025842389696
"1256","2015",4,"Western Equatoria","Maridi",-1.02504722995667
"1257","2015",4,"Western Equatoria","Mundri East",-0.954510472820757
"1258","2015",4,"Western Equatoria","Mundri West",-1.09457449368779
"1259","2015",4,"Western Equatoria","Mvolo",-0.76957748680697
"1260","2015",4,"Western Equatoria","Nagero",-0.741068067554925
"1261","2015",4,"Western Equatoria","Nzara",-1.2228996552927
"1262","2015",4,"Western Equatoria","Tambura",-0.713065132328064
"1263","2015",4,"Western Equatoria","Yambio",-1.22158676231491
"1264","2015",4,"Warrap","Abyei Region",-0.405000607864112
"1265","2015",5,"Central Equatoria","Juba",-0.91983018973886
"1266","2015",5,"Central Equatoria","Kajo-keji",-1.34116310882006
"1267","2015",5,"Central Equatoria","Lainya",-0.782527933740774
"1268","2015",5,"Central Equatoria","Morobo",-1.07829869108562
"1269","2015",5,"Central Equatoria","Terekeka",-0.563577287944957
"1270","2015",5,"Central Equatoria","Yei",-0.492432637259714
"1271","2015",5,"Eastern Equatoria","Budi",0.0445564230334637
